house_address,house_region,house_area,house_id,total_price,unit_price,house_layout,house_floor,house_rental_area,house_structure,house_inner_area,house_building_type,house_orientation,house_building_structure,house_decoration,house_elevator_sytle,house_elevator,house_listing_time,house_transaction_type,house_last_time,house_useage,house_years,house_property,house_mortgage_info,house_book,house_fx_id,house_longitude,house_latitude,city
文昌雅居,包河,周谷堆,103112557807,145,15736元/平米,房屋户型3室2厅1厨1卫,所在楼层高楼层 (共30层),建筑面积92.15㎡,户型结构平层,套内面积72.37㎡,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例两梯三户,供暖方式暂无数据,2020-12-09,回迁房,2015-07-02,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.31830154884,31.84742053226,合肥
华夏茗湾学府,包河,工业园,103114384111,225,26502元/平米,房屋户型3室1厅1厨1卫,所在楼层低楼层 (共33层),建筑面积84.9㎡,户型结构平层,套内面积65.91㎡,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况精装,梯户比例两梯三户,供暖方式暂无数据,2021-04-09,商品房,2018-05-18,普通住宅,满两年,非共有,有抵押 41万元 客户偿还,已上传房本照片,,117.33344992713,31.774028899929,合肥
创智广场,包河,包公,103113764472,159.8,14734元/平米,房屋户型3室2厅1厨1卫,所在楼层低楼层 (共22层),建筑面积108.46㎡,户型结构复式,套内面积83.62㎡,建筑类型板塔结合,房屋朝向北,建筑结构钢混结构,装修情况简装,梯户比例两梯九户,供暖方式暂无数据,2021-03-09,商品房,2015-07-28,普通住宅,满五年,非共有,有抵押 20万元,已上传房本照片,,117.30582465092,31.833505441201,合肥
创智广场,包河,包公,103111825459,185,15905元/平米,房屋户型3室2厅1厨1卫,所在楼层中楼层 (共22层),建筑面积116.32㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况精装,梯户比例两梯十九户,供暖方式暂无数据,2020-10-19,商品房,2016-05-06,普通住宅,满五年,共有,有抵押 90万元 按揭贷款 客户偿还,已上传房本照片,,117.30582465092,31.833505441201,合肥
万振逍遥苑一期,包河,周谷堆,103116229942,289.5,15000元/平米,房屋户型4室2厅1厨2卫,所在楼层高楼层 (共6层),建筑面积193㎡,户型结构复式,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例一梯四户,供暖方式暂无数据,2021-07-22,商品房,2015-08-05,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.31110925503,31.838750533057,合肥
铂金汉宫,包河,包公,103112233638,260,17155元/平米,房屋户型3室2厅1厨2卫,所在楼层低楼层 (共25层),建筑面积151.56㎡,户型结构平层,套内面积119.41㎡,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况精装,梯户比例两梯三户,供暖方式暂无数据,2020-11-15,商品房,2013-05-02,普通住宅,满五年,非共有,有抵押 75万元 合肥科技农村商业银行 客户偿还,已上传房本照片,,117.30737200295,31.830799656404,合肥
创智广场,包河,包公,103114650900,43,10623元/平米,房屋户型1室1厅1厨1卫,所在楼层中楼层 (共29层),建筑面积40.48㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向东,建筑结构钢混结构,装修情况简装,梯户比例四梯十九户,供暖方式暂无数据,2021-04-23,商品房,2016-05-23,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.30582465092,31.833505441201,合肥
创智广场,包河,包公,103114571529,76,9846元/平米,房屋户型2室1厅1厨1卫,所在楼层中楼层 (共29层),建筑面积77.19㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况简装,梯户比例四梯十九户,供暖方式暂无数据,2021-04-19,商品房,2016-04-28,普通住宅,满五年,共有,无抵押,已上传房本照片,,117.30582465092,31.833505441201,合肥
金地国际城,包河,周谷堆,103108893937,79,16504元/平米,房屋户型2室2厅1厨1卫,所在楼层高楼层 (共19层),建筑面积47.87㎡,户型结构复式,套内面积暂无数据,建筑类型板塔结合,房屋朝向东南,建筑结构钢混结构,装修情况精装,梯户比例四梯十八户,供暖方式暂无数据,2020-04-30,商品房,2015-02-12,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.30942620912,31.843043637141,合肥
铂金汉宫,包河,包公,103110970251,110,19238元/平米,房屋户型2室1厅1厨2卫,所在楼层高楼层 (共24层),建筑面积57.18㎡,户型结构复式,套内面积暂无数据,建筑类型板塔结合,房屋朝向东南,建筑结构钢混结构,装修情况精装,梯户比例三梯十八户,供暖方式暂无数据,2020-08-27,商品房,2010-03-05,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.30737200295,31.830799656404,合肥
国贸公寓,包河,周谷堆,103112244073,96,16277元/平米,房屋户型1室1厅1厨1卫,所在楼层低楼层 (共28层),建筑面积58.98㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例两梯五户,供暖方式暂无数据,2020-11-16,商品房,2009-10-05,普通住宅,满五年,非共有,有抵押,已上传房本照片,,117.30843222124,31.851745037146,合肥
二建宿舍,包河,包公,103116327633,76,14321元/平米,房屋户型2室1厅1厨1卫,所在楼层低楼层 (共3层),建筑面积53.07㎡,户型结构平层,套内面积暂无数据,建筑类型平房,房屋朝向南,建筑结构砖混结构,装修情况其他,梯户比例一梯两户,供暖方式暂无数据,2021-07-28,商品房,1999-08-20,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.30672179884,31.851789957664,合肥
铂金汉宫,包河,包公,103116208855,110,21926元/平米,房屋户型2室2厅1厨2卫,所在楼层高楼层 (共24层),建筑面积50.17㎡,户型结构复式,套内面积35.95㎡,建筑类型板塔结合,房屋朝向西,建筑结构钢混结构,装修情况精装,梯户比例三梯十八户,供暖方式暂无数据,2021-07-20,商品房,2014-02-24,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.30737200295,31.830799656404,合肥
华盛格林雅地,包河,工业园,103115440830,175,19499元/平米,房屋户型2室2厅1厨1卫,所在楼层低楼层 (共18层),建筑面积89.75㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向东南,建筑结构钢混结构,装修情况精装,梯户比例两梯两户,供暖方式暂无数据,2021-06-07,商品房,2010-05-05,普通住宅,满五年,非共有,有抵押 10万元 客户偿还,已上传房本照片,,117.32480624972,31.798178597385,合肥
金地国际城,包河,周谷堆,103115509589,70,11909元/平米,房屋户型2室1厅1厨1卫,所在楼层高楼层 (共30层),建筑面积58.78㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例三梯十九户,供暖方式暂无数据,2021-06-10,商品房,2018-04-11,普通住宅,满两年,非共有,无抵押,已上传房本照片,,117.30942620912,31.843043637141,合肥
金安花园,包河,芜湖路,103114357933,120,14485元/平米,房屋户型3室1厅1厨1卫,所在楼层高楼层 (共6层),建筑面积82.85㎡,户型结构平层,套内面积暂无数据,建筑类型板楼,房屋朝向南,建筑结构混合结构,装修情况精装,梯户比例一梯两户,供暖方式暂无数据,2021-04-08,商品房,2013-04-18,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.28085433182,31.843286880673,合肥
万振逍遥苑四期,包河,周谷堆,103112871395,75,16199元/平米,房屋户型2室1厅1厨1卫,所在楼层高楼层 (共34层),建筑面积46.3㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况简装,梯户比例两梯十四户,供暖方式暂无数据,2021-01-01,商品房,2016-02-01,普通住宅,满五年,非共有,有抵押 建行27.8万，客户偿还,已上传房本照片,,117.31405931156,31.839038789218,合肥
和昌都汇华府,包河,周谷堆,103114328528,90,20839元/平米,房屋户型1室1厅1厨1卫,所在楼层高楼层 (共32层),建筑面积43.19㎡,户型结构平层,套内面积31.64㎡,建筑类型板塔结合,房屋朝向东,建筑结构钢混结构,装修情况简装,梯户比例三梯十二户,供暖方式暂无数据,2021-04-07,商品房,2013-04-09,普通住宅,满五年,非共有,有抵押,已上传房本照片,,117.31597861501,31.82962039135,合肥
创智广场,包河,包公,103114996060,130,11986元/平米,房屋户型2室2厅1厨1卫,所在楼层中楼层 (共22层),建筑面积108.46㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例两梯九户,供暖方式暂无数据,2021-05-13,商品房,2010-03-09,普通住宅,满五年,非共有,有抵押 15万元 客户偿还,已上传房本照片,,117.30582465092,31.833505441201,合肥
铂金汉宫,包河,包公,103112912376,90,17315元/平米,房屋户型2室2厅1厨2卫,所在楼层高楼层 (共24层),建筑面积51.98㎡,户型结构复式,套内面积暂无数据,建筑类型板塔结合,房屋朝向北,建筑结构钢混结构,装修情况精装,梯户比例三梯十八户,供暖方式暂无数据,2021-01-04,商品房,2010-10-02,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.30737200295,31.830799656404,合肥
玫瑰绅城,包河,周谷堆,103114937468,102,14161元/平米,房屋户型2室2厅1厨1卫,所在楼层低楼层 (共24层),建筑面积72.03㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例两梯六户,供暖方式暂无数据,2021-05-09,商品房,2010-12-09,普通住宅,满五年,非共有,有抵押 7万元 业主自还,已上传房本照片,,117.32467118455,31.840768437667,合肥
万振城市广场,包河,周谷堆,103105344939,71,12679元/平米,房屋户型2室1厅1厨1卫,所在楼层中楼层 (共30层),建筑面积56㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向西,建筑结构钢混结构,装修情况简装,梯户比例四梯十三户,供暖方式暂无数据,2019-07-13,商品房,2016-06-30,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.30984163325,31.827456645563,合肥
创智广场,包河,包公,103114473845,135,15500元/平米,房屋户型2室2厅1厨1卫,所在楼层中楼层 (共22层),建筑面积87.1㎡,户型结构平层,套内面积67.13㎡,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例两梯十九户,供暖方式暂无数据,2021-04-14,商品房,2015-06-09,普通住宅,满五年,共有,有抵押 40万元 中行 客户偿还,已上传房本照片,,117.30582465092,31.833505441201,合肥
淝南家园南区,包河,常青,103116741920,82.9,13976元/平米,房屋户型2室1厅1厨1卫,所在楼层中楼层 (共13层),建筑面积59.32㎡,户型结构平层,套内面积49㎡,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况简装,梯户比例两梯四户,供暖方式暂无数据,2021-08-21,回迁房,2021-08-21,普通住宅,未满两年,非共有,无抵押,已上传房本照片,,117.28563412683,31.809882379083,合肥
安徽省电力设计院,包河,芜湖路,103112323555,140,15793元/平米,房屋户型3室2厅1厨1卫,所在楼层高楼层 (共6层),建筑面积88.65㎡,户型结构平层,套内面积暂无数据,建筑类型板楼,房屋朝向南 北,建筑结构钢混结构,装修情况其他,梯户比例一梯两户,供暖方式暂无数据,2020-11-22,已购公房,2009-11-22,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.27823063601,31.84879969981,合肥
南翔茗座,包河,工业园,103113403280,71,9662元/平米,房屋户型2室2厅1厨2卫,所在楼层高楼层 (共22层),建筑面积73.49㎡,户型结构复式,套内面积暂无数据,建筑类型板塔结合,房屋朝向北,建筑结构钢混结构,装修情况其他,梯户比例一梯十六户,供暖方式暂无数据,2021-02-20,商品房,2020-07-09,普通住宅,未满两年,非共有,有抵押 25万元 浦发,已上传房本照片,,117.334725,31.774913,合肥
金安花园,包河,芜湖路,103115889482,127,12096元/平米,房屋户型3室2厅1厨1卫,所在楼层高楼层 (共6层),建筑面积105㎡,户型结构平层,套内面积101.55㎡,建筑类型板楼,房屋朝向南,建筑结构混合结构,装修情况简装,梯户比例一梯两户,供暖方式暂无数据,2021-07-02,商品房,2021-07-02,普通住宅,未满两年,非共有,无抵押,已上传房本照片,,117.28085433182,31.843286880673,合肥
南园新村,包河,芜湖路,103115034707,100,14791元/平米,房屋户型2室1厅1厨1卫,所在楼层高楼层 (共6层),建筑面积67.61㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例一梯两户,供暖方式暂无数据,2021-05-15,商品房,2010-04-22,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.28275517656,31.840941560886,合肥
天下锦城康桥郡,包河,常青,103115538500,290,29941元/平米,房屋户型2室2厅1厨1卫,所在楼层中楼层 (共11层),建筑面积96.86㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南 北,建筑结构钢混结构,装修情况其他,梯户比例一梯两户,供暖方式暂无数据,2021-06-12,商品房,2018-05-04,普通住宅,满两年,非共有,无抵押,已上传房本照片,,117.26505620822,31.817606687285,合肥
二里河小区,包河,包公,103115557374,158,35260元/平米,房屋户型1室1厅1厨1卫,所在楼层低楼层 (共6层),建筑面积44.81㎡,户型结构平层,套内面积暂无数据,建筑类型板楼,房屋朝向南,建筑结构混合结构,装修情况其他,梯户比例一梯三户,供暖方式暂无数据,2021-06-13,已购公房,2007-06-08,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.308916,31.860366,合肥
创智广场,包河,包公,103114941443,59.5,14681元/平米,房屋户型1室1厅1厨1卫,所在楼层中楼层 (共29层),建筑面积40.53㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例四梯十九户,供暖方式暂无数据,2021-05-10,商品房,2010-05-19,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.30582465092,31.833505441201,合肥
铂金汉宫,包河,包公,103114312207,56,14862元/平米,房屋户型1室1厅1厨1卫,所在楼层低楼层 (共28层),建筑面积37.68㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例两梯四户,供暖方式暂无数据,2021-04-06,商品房,2011-03-02,普通住宅,满五年,非共有,无抵押,已上传房本照片,,117.30737200295,31.830799656404,合肥
锦绣园,包河,包公,103116493597,453,29028元/平米,房屋户型3室2厅1厨2卫,所在楼层高楼层 (共6层),建筑面积156.06㎡,户型结构平层,套内面积暂无数据,建筑类型板塔结合,房屋朝向南,建筑结构钢混结构,装修情况其他,梯户比例一梯两户,供暖方式暂无数据,2021-08-07,商品房,2021-08-07,普通住宅,未满两年,非共有,无抵押,已上传房本照片,,117.30923169383,31.859315784522,合肥
