站点名称,POI编号,拼音名称,gd经度,gd纬度,路线名称,城市名称,行政区名称,bd经度,bd纬度
嵩江东路,BV10799879,SongJiang DongLu,121.583548,29.825887,4号线,宁波,鄞州区,121.589983,29.83206
南高教园区,BV10799884,Nan GaoJiao YuanQu,121.580031,29.81658,4号线,宁波,鄞州区,121.585952,29.821927
金达南路,BV10799888,JinDa NanLu,121.592477,29.80424,4号线,宁波,鄞州区,121.598954,29.810252
小洋江,BV10799877,XiaoYangJiang,121.611398,29.793052,4号线,宁波,鄞州区,121.61777,29.798754
东钱湖,BV10799898,DongQianHu,121.628335,29.781753,4号线,宁波,鄞州区,121.637009,29.802133
堰桥,BV10125108,YanQiao,120.31491,31.675557,1号线,无锡,惠山区,120.321451,31.68135
锡北运河,BV10128149,Xi BeiYunHe,120.314878,31.662275,1号线,无锡,惠山区,120.321409,31.668213
西漳,BV10128148,XiZhang,120.303648,31.645835,1号线,无锡,惠山区,120.31018,31.651471
天一,BV10128147,TianYi,120.304345,31.637838,1号线,无锡,惠山区,120.311001,31.643459
刘潭,BV10128146,LiuTan,120.304405,31.626619,1号线,无锡,惠山区,120.310914,31.632511
庄前,BV10128145,ZhuangQian,120.304897,31.609833,1号线,无锡,梁溪区,120.311532,31.615491
民丰,BV10128144,MinFeng,120.303539,31.600949,1号线,无锡,梁溪区,120.310135,31.606483
无锡火车站,BV10128126,WuXi HuoCheZhan,120.306767,31.589407,1号线,无锡,梁溪区,120.313582,31.595244
胜利门,BV10124809,ShengLiMen,120.299901,31.581945,1号线,无锡,梁溪区,120.306579,31.587834
三阳广场,BV10128109,SanYang GuangChang,120.299815,31.575787,1号线,无锡,梁溪区,120.306731,31.581733
南禅寺,BV10124807,NanChanSi,120.306161,31.567481,1号线,无锡,梁溪区,120.312563,31.57326
谈渡桥,BV10128143,TanDu Qiao,120.305131,31.562049,1号线,无锡,梁溪区,120.311736,31.567674
太湖广场,BV10128142,TaiHu GuangChang,120.305212,31.555193,1号线,无锡,梁溪区,120.311823,31.560822
清名桥,BV10128141,QingMingQiao,120.311299,31.549239,1号线,无锡,梁溪区,120.31808,31.554815
人民医院,BV10124642,RenMin YiYuan,120.3193,31.541931,1号线,无锡,梁溪区,120.329151,31.546608
华清大桥,BV10127903,HuaQing DaQiao,120.327989,31.533799,1号线,无锡,梁溪区,120.334362,31.53985
扬名,BV10128140,YangMing,120.3245,31.521122,1号线,无锡,梁溪区,120.331164,31.527181
南湖家园,BV10128139,NanHu JiaYuan,120.324167,31.509787,1号线,无锡,滨湖区,120.330706,31.515573
塘铁桥,BV10128138,TangTieQiao,120.325888,31.500782,1号线,无锡,滨湖区,120.332453,31.50656
金匮公园,BV10125038,JinKui GongYuan,120.320208,31.493467,1号线,无锡,滨湖区,120.317699,31.501621
市民中心,BV10128137,ShiMin ZhongXin,120.305158,31.491101,1号线,无锡,滨湖区,120.312171,31.496757
文化宫,BV10124415,WenHuaGong,120.291179,31.490014,1号线,无锡,滨湖区,120.29911,31.494908
江南大学,BV10125530,JiangNan DaXue,120.278763,31.483933,1号线,无锡,滨湖区,120.285164,31.489853
长广溪,BV10128136,ChangGuangXi,120.277388,31.473366,1号线,无锡,滨湖区,120.283901,31.4792
雪浪,BV10886627,XueLang,120.279623,31.459934,1号线,无锡,滨湖区,120.286155,31.465749
葛埭桥,BV10886628,GeDai Qiao,120.274227,31.44777,1号线,无锡,滨湖区,120.28088,31.453552
南方泉,BV10886626,NanFang Quan,120.270275,31.436882,1号线,无锡,滨湖区,120.276536,31.442845
无锡东站,BV10124723,WuXi DongZhan,120.460118,31.596981,2号线,无锡,锡山区,120.466615,31.603157
迎宾广场,BV10417343,YingBin GuangChang,120.454474,31.591617,2号线,无锡,锡山区,120.461009,31.59778
映月湖公园,BV10417338,YingYueHu GongYuan,120.449698,31.587221,2号线,无锡,锡山区,120.456372,31.593197
查桥,BV10417334,ZhaQiao,120.431377,31.58112,2号线,无锡,锡山区,120.437883,31.586837
九里河公园,BV10417332,JiuLiHe GongYuan,120.408619,31.580374,2号线,无锡,锡山区,120.41546,31.586166
云林,BV10417340,YunLin,120.39503,31.579536,2号线,无锡,锡山区,120.401523,31.585485
庄桥,BV10417331,ZhuangQiao,120.379073,31.578105,2号线,无锡,锡山区,120.385514,31.584353
东亭,BV10417336,DongTing,120.363665,31.582134,2号线,无锡,锡山区,120.370105,31.588505
柏庄,BV10417346,BaiZhuang,120.351078,31.585997,2号线,无锡,锡山区,120.357498,31.592306
广益,BV10417337,GuangYi,120.341347,31.586566,2号线,无锡,梁溪区,120.347783,31.592754
靖海,BV10417328,JingHai,120.330414,31.583353,2号线,无锡,梁溪区,120.336641,31.589362
上马墩,BV10417339,ShangMaDun,120.320767,31.582366,2号线,无锡,梁溪区,120.327576,31.588436
东林广场,BV10417345,DongLin GuangChang,120.308394,31.578479,2号线,无锡,梁溪区,120.314683,31.58361
三阳广场,BV10128109,SanYang GuangChang,120.299815,31.575787,2号线,无锡,梁溪区,120.306731,31.581733
五爱广场,BV10417344,WuAi GuangChang,120.290551,31.573626,2号线,无锡,梁溪区,120.297029,31.579174
梁溪大桥,BV10417335,LiangXi DaQiao,120.28637,31.567255,2号线,无锡,,120.292041,31.571795
大王基,BV10417341,DaWangJi,120.275666,31.564803,2号线,无锡,滨湖区,120.282051,31.570694
河埒口,BV10417342,HeLie Kou,120.260863,31.562011,2号线,无锡,滨湖区,120.267266,31.568286
小桃源,BV10417330,Xiao TaoYuan,120.24947,31.5592,2号线,无锡,滨湖区,120.256103,31.565492
荣巷,BV10417329,RongXiang,120.236493,31.556647,2号线,无锡,滨湖区,120.243113,31.56297
梅园开原寺,BV10417333,MeiYuan KaiYuan Si,120.219585,31.550948,2号线,无锡,滨湖区,120.225852,31.557174
苏庙,BV10124575,SuMiao,120.21606,31.596784,3号线,无锡,惠山区,120.222535,31.602842
钱桥,BV10124578,QianQiao,120.229675,31.596498,3号线,无锡,惠山区,120.236192,31.602748
龙山梢,BV10124689,LongShan Shao,120.244015,31.600118,3号线,无锡,惠山区,120.250583,31.606669
石门路,BV10128124,ShiMen Lu,120.259095,31.597377,3号线,无锡,梁溪区,120.265878,31.603404
盛岸,BV10128125,ShengAn,120.269868,31.592349,3号线,无锡,梁溪区,120.277367,31.597838
吴桥,BV10124447,WuQiao,120.285481,31.593777,3号线,无锡,梁溪区,120.292167,31.599587
北栅口,BV10124730,BeiCeKou,120.297117,31.59104,3号线,无锡,梁溪区,120.303924,31.59654
无锡火车站,BV10128126,WuXi HuoCheZhan,120.306767,31.589407,3号线,无锡,梁溪区,120.313582,31.595244
广瑞,BV10128127,GuangRui,120.319391,31.588852,3号线,无锡,梁溪区,120.325721,31.594715
靖海,BV10417328,JingHai,120.330414,31.583353,3号线,无锡,梁溪区,120.336641,31.589362
东风,BV10128128,DongFeng,120.332308,31.573515,3号线,无锡,新吴区,120.339403,31.579837
叙丰,BV10124863,XuFeng,120.337155,31.566238,3号线,无锡,新吴区,120.34351,31.572567
太湖花园,BV10124675,TaiHu HuaYuan,120.343983,31.559049,3号线,无锡,新吴区,120.350413,31.565389
新光路,BV10124685,XinGuang Lu,120.352475,31.549408,3号线,无锡,,120.349949,31.550754
旺庄路,BV10128129,WangZhuang Lu,120.357816,31.542129,3号线,无锡,新吴区,120.365024,31.547672
黄山路,BV10709559,HuangShan Lu,120.369864,31.529726,3号线,无锡,新吴区,120.37638,31.535966
高浪东路,BV10709558,GaoLang DongLu,120.376048,31.523336,3号线,无锡,新吴区,120.382569,31.529468
周泾巷,BV10128130,ZhouJing Xiang,120.385582,31.513717,3号线,无锡,新吴区,120.39217,31.519711
无锡新区,BV10709562,WuXi XinQu,120.392141,31.499378,3号线,无锡,新吴区,120.398886,31.505157
长江南路,BV10128132,ChangJiang NanLu,120.403221,31.49739,3号线,无锡,新吴区,120.4097,31.503141
硕放机场,BV10128134,ShuoFang JiChang,120.430807,31.502584,3号线,无锡,新吴区,120.440156,31.508856
东郭庄,BV10843254,DongGuoZhuang,120.412004,36.334834,1号线,青岛,城阳区,120.419173,36.340861
沟岔,BV10843265,GouCha,120.400078,36.327025,1号线,青岛,城阳区,120.406943,36.333045
农业大学,BV10843264,NongYe DaXue,120.390904,36.315811,1号线,青岛,城阳区,120.404108,36.327029
正阳中路,BV10843267,ZhengYang ZhongLu,120.390723,36.306004,1号线,青岛,城阳区,120.397324,36.312596
小寨子,BV10843271,XiaoZhaiZi,120.390192,36.296519,1号线,青岛,城阳区,120.396699,36.30229
凤岗路,BV10843258,FengGang Lu,120.386132,36.285973,1号线,青岛,城阳区,120.392726,36.292053
流亭,BV10843263,LiuTing,120.388616,36.268301,1号线,青岛,城阳区,120.39551,36.274779
仙家寨(汽车北站),BV10843268,XianJiaZhai (QiChe BeiZhan),120.393189,36.240025,1号线,青岛,城阳区,120.399131,36.245848
瑞金路,BV10843256,RuiJin Lu,120.395172,36.227434,1号线,青岛,李沧区,120.401732,36.233323
遵义路,BV10843262,ZunYi Lu,120.397632,36.214618,1号线,青岛,李沧区,120.403644,36.220269
南岭,BV10843261,NanLing,120.400139,36.201457,1号线,青岛,李沧区,120.406056,36.207091
兴国路,BV10829336,XingGuo Lu,120.401527,36.191035,1号线,青岛,李沧区,120.408194,36.196948
永年路,BV11372767,YongNian Lu,120.396039,36.181643,1号线,青岛,李沧区,120.401876,36.187898
沧安路,BV11372766,CangAn Lu,120.382098,36.180128,1号线,青岛,李沧区,120.38851,36.186248
青岛北站,BV10425284,QingDao BeiZhan,120.376795,36.169777,1号线,青岛,李沧区,120.380807,36.175661
李村公园,BV10425294,li cun gong yuan,120.425954,36.167794,2号线,青岛,李沧区,120.432611,36.173487
李村,BV10425279,LiCun,120.424747,36.159067,2号线,青岛,李沧区,120.431789,36.164924
枣山路,BV10425276,zao shan lu,120.433459,36.153862,2号线,青岛,李沧区,120.440057,36.159624
华楼山路,BV10604565,hua lou shan lu,120.439516,36.149334,2号线,青岛,李沧区,120.445643,36.155534
东韩,BV10425300,dong han,120.441927,36.128291,2号线,青岛,崂山区,120.448777,36.134244
辽阳东路,BV10831106,liao yang dong lu,120.450073,36.117388,2号线,青岛,崂山区,120.456572,36.123415
同安路,BV10425291,tong an lu,120.455361,36.111315,2号线,青岛,崂山区,120.461931,36.117271
苗岭路,BV10425293,miao ling lu,120.464784,36.100457,2号线,青岛,崂山区,120.471452,36.106831
石老人浴场,BV10604561,shi lao ren yu chang,120.464463,36.093228,2号线,青岛,崂山区,120.47504,36.096721
海安路,BV10425304,hai an lu,120.450859,36.085683,2号线,青岛,崂山区,120.457351,36.091833
海川路,BV10425286,hai chuan lu,120.443405,36.076445,2号线,青岛,崂山区,120.450042,36.08239
海游路,BV10604564,hai you lu,120.434638,36.071724,2号线,青岛,崂山区,120.441224,36.077527
麦岛,BV10425282,MaiDao,120.423198,36.066093,2号线,青岛,崂山区,120.430131,36.071886
高雄路,BV10425288,GaoXiong Lu,120.410706,36.066133,2号线,青岛,市南区,120.417541,36.071851
燕儿岛路,BV10425285,YanErDao Lu,120.401596,36.064963,2号线,青岛,市南区,120.408267,36.070743
浮山所,BV10604566,FuShan Suo,120.390666,36.065735,2号线,青岛,市南区,120.397311,36.071669
五四广场,BV10425290,WuSi GuangChang,120.380343,36.06475,2号线,青岛,市南区,120.386994,36.071027
芝泉路,BV10425306,ZhiQuan Lu,120.36859,36.069496,2号线,青岛,市南区,120.375033,36.075862
台东,BV10425305,TaiDong,120.354282,36.08209,2号线,青岛,市北区,120.36124,36.088461
利津路,BV11300103,LiJin Lu,120.346366,36.082639,2号线,青岛,市北区,120.35913,36.095419
泰山路,BV10425298,TaiShan Lu,120.333341,36.084281,2号线,青岛,市北区,120.339481,36.090512
青岛北站,BV10425284,QingDao BeiZhan,120.376795,36.169777,3号线,青岛,李沧区,120.380807,36.175661
永平路,BV10425272,yong ping lu,120.393108,36.172198,3号线,青岛,李沧区,120.399646,36.178138
振华路,BV10563756,zhen hua lu,120.405921,36.169204,3号线,青岛,李沧区,120.412562,36.17493
君峰路,BV10425278,jun feng lu,120.414861,36.164622,3号线,青岛,李沧区,120.421651,36.170207
李村,BV10425279,LiCun,120.424747,36.159067,3号线,青岛,李沧区,120.431789,36.164924
万年泉路,BV10425283,WanNianQuan Lu,120.427661,36.148605,3号线,青岛,李沧区,120.434284,36.154184
海尔路,BV10593112,HaiEr Lu,120.423208,36.137111,3号线,青岛,李沧区,120.429754,36.142588
地铁大厦,BV10593113,DiTie DaSha,120.414359,36.130893,3号线,青岛,市北区,120.421114,36.137508
长沙路,BV10593111,ChangSha Lu,120.403261,36.120809,3号线,青岛,市北区,120.409251,36.126309
双山,BV10425292,ShuangShan,120.397406,36.11428,3号线,青岛,市北区,120.403728,36.120132
清江路,BV10832399,QingJiang Lu,120.387296,36.106869,3号线,青岛,市北区,120.393845,36.112936
错埠岭,BV10606456,CuoBuLing,120.385384,36.09607,3号线,青岛,市北区,120.391951,36.102149
敦化路,BV10832401,DunHua Lu,120.385321,36.088765,3号线,青岛,市南区,120.391819,36.094917
宁夏路,BV10832404,NingXiaLu,120.385691,36.081741,3号线,青岛,市南区,120.392114,36.087873
江西路,BV10832400,JiangXi Lu,120.388271,36.073635,3号线,青岛,市南区,120.394722,36.079768
五四广场,BV10425290,WuSi GuangChang,120.380343,36.06475,3号线,青岛,市南区,120.386994,36.071027
延安三路,BV10832406,YanAn San Lu,120.373767,36.06074,3号线,青岛,市南区,120.380355,36.067179
太平角公园,BV10832402,TaiPingJiao GongYuan,120.359654,36.053773,3号线,青岛,市南区,120.366915,36.059351
中山公园,BV10832403,ZhongShan GongYuan,120.351805,36.058342,3号线,青岛,市南区,120.358142,36.064698
汇泉广场,BV10832405,HuiQuan GuangChang,120.3433,36.059678,3号线,青岛,市南区,120.349587,36.065784
人民会堂,BV10606457,RenMin HuiTang,120.329875,36.060331,3号线,青岛,市南区,120.336066,36.066191
青岛站,BV10606461,QingDao Zhan,120.315097,36.063675,3号线,青岛,市南区,120.321668,36.069548
胶州北站,BV11455386,JiaoZhou BeiZhan,120.054984,36.395171,8号线,青岛,胶州市,120.062398,36.401121
胶东机场,BV11455395,JiaoDong JiChang,120.09634,36.356934,8号线,青岛,胶州市,120.104781,36.344243
胶东,BV11455388,JiaoDong,120.117612,36.313674,8号线,青岛,胶州市,120.12387,36.319903
大涧,BV11455390,DaJian,120.161375,36.258791,8号线,青岛,城阳区,120.16792,36.264579
红岛火车站,BV11455389,HongDao HuoCheZhan,120.190749,36.248746,8号线,青岛,城阳区,120.197746,36.253937
健康中心,BV11455393,JianKang ZhongXin,120.199717,36.23092,8号线,青岛,城阳区,120.206127,36.236645
健身中心(红岛会展),BV11455391,JianShen ZhongXin (HongDao HuiZhan),120.215413,36.233597,8号线,青岛,城阳区,120.222892,36.240182
观涛,BV11455387,GuanTao,120.244075,36.208281,8号线,青岛,城阳区,120.250453,36.214578
红岛科技馆(方特),BV11455394,HongDao KeJiGuan (FangTe),120.272952,36.200805,8号线,青岛,城阳区,120.2795,36.206666
大洋,BV11455392,DaYang,120.29073,36.193056,8号线,青岛,城阳区,120.294863,36.198663
青岛北站,BV10425284,QingDao BeiZhan,120.376795,36.169777,8号线,青岛,李沧区,120.380807,36.175661
苗岭路,BV10425293,miao ling lu,120.464784,36.100457,11号线,青岛,崂山区,120.471452,36.106831
会展中心,BV10827808,hui zhan zhong xin,120.474085,36.102954,11号线,青岛,崂山区,120.479507,36.111019
青岛二中,BV10827804,qing dao er zhong,120.480684,36.110488,11号线,青岛,崂山区,120.487085,36.116842
青岛科大,BV10827818,qing dao ke da,120.485288,36.124174,11号线,青岛,崂山区,120.491711,36.130611
张村,BV10827819,zhang cun,120.485492,36.141194,11号线,青岛,崂山区,120.491938,36.147501
枯桃,BV10827816,ku tao,120.487154,36.148082,11号线,青岛,崂山区,120.49361,36.154362
海洋大学,BV10827811,hai yang da xue,120.494775,36.165108,11号线,青岛,崂山区,120.501068,36.171316
世博园,BV10827800,shi bo yuan,120.511371,36.185499,11号线,青岛,崂山区,120.517902,36.191517
北宅,BV10827801,bei zhai,120.53469,36.213787,11号线,青岛,崂山区,120.541308,36.219284
北九水,BV10827806,bei jiu shui,120.558835,36.238526,11号线,青岛,崂山区,120.565435,36.244389
庙石,BV10827810,miao shi,120.606377,36.284339,11号线,青岛,崂山区,120.61258,36.290743
浦里,BV10827807,pu li,120.628101,36.306308,11号线,青岛,崂山区,120.634571,36.31229
鳌山卫,BV10827799,ao shan wei,120.660868,36.34899,11号线,青岛,即墨区,120.667302,36.354644
山东大学,BV10827813,shan dong da xue,120.678584,36.368994,11号线,青岛,即墨区,120.694774,36.367384
蓝色硅谷,BV10827815,lan se gui gu,120.679277,36.385219,11号线,青岛,即墨区,120.685606,36.39103
水泊,BV10827817,shui bo,120.679767,36.405207,11号线,青岛,即墨区,120.686464,36.410954
博览中心,BV10827805,bo lan zhong xin,120.704481,36.421087,11号线,青岛,即墨区,120.72064,36.43207
温泉东,BV10827809,wen quan dong,120.702905,36.444221,11号线,青岛,即墨区,120.709406,36.450274
皋虞,BV10827803,gao yu,120.710804,36.464104,11号线,青岛,即墨区,120.717111,36.470382
臧村,BV10827814,zang cun,120.73252,36.468003,11号线,青岛,即墨区,120.738936,36.474274
钱谷山,BV10827812,qian gu shan,120.760354,36.479099,11号线,青岛,即墨区,120.766926,36.485043
井冈山路,BV10829355,jing gang shan lu,120.187599,35.953464,13号线,青岛,黄岛区,120.195238,35.960524
积米崖,BV10829318,ji mi ya,120.165212,35.930853,13号线,青岛,黄岛区,120.172101,35.936551
灵山卫,BV10829341,ling shan wei,120.138472,35.92576,13号线,青岛,黄岛区,120.144847,35.931902
学院路,BV10829330,xue yuan lu,120.118895,35.919512,13号线,青岛,黄岛区,120.125428,35.92594
朝阳山,BV10829344,zhao yang shan,120.10195,35.908319,13号线,青岛,黄岛区,120.108517,35.914595
辛屯(灵山湾),BV11110899,xin tun ( ling shan wan ),120.087449,35.899842,13号线,青岛,黄岛区,120.09406,35.905762
两河,BV10829351,liang he,120.066772,35.894161,13号线,青岛,黄岛区,120.073378,35.899843
隐珠,BV10829335,yin zhu,120.034854,35.892216,13号线,青岛,黄岛区,120.041739,35.898215
凤凰山路,BV10829314,feng huang shan lu,120.022689,35.890085,13号线,青岛,黄岛区,120.029099,35.89626
双珠路,BV10829316,shuang zhu lu,120.016561,35.871423,13号线,青岛,黄岛区,120.023046,35.877972
世纪大道,BV10829329,shi ji da dao,120.002406,35.849688,13号线,青岛,黄岛区,120.008742,35.85566
盛海路(世博城),BV10829353,sheng hai lu ( shi bo cheng ),120.002987,35.827597,13号线,青岛,黄岛区,120.009412,35.833702
大珠山,BV10829325,da zhu shan,119.989209,35.815786,13号线,青岛,黄岛区,119.995574,35.821963
张家楼,BV10829348,zhang jia lou,119.926292,35.793926,13号线,青岛,黄岛区,119.932632,35.799647
古镇口,BV10829338,gu zhen kou,119.893752,35.750828,13号线,青岛,黄岛区,119.900201,35.757121
龙湾,BV10829309,long wan,119.902138,35.690119,13号线,青岛,黄岛区,119.909224,35.696764
琅琊,BV10829319,lang ya,119.875127,35.670802,13号线,青岛,黄岛区,119.864726,35.694954
贡口湾,BV10829322,gong kou wan,119.837421,35.676627,13号线,青岛,黄岛区,119.84399,35.682392
董家口港,BV10829326,dong jia kou gang,119.797359,35.685106,13号线,青岛,黄岛区,119.775282,35.595008
泊里,BV10829310,bo li,119.767181,35.687125,13号线,青岛,黄岛区,119.773428,35.693459
董家口火车站,BV10829323,dong jia kou huo che zhan,119.71585,35.67559,13号线,青岛,黄岛区,119.722574,35.681527
双港,BV10274808,ShuangGang,115.86114,28.743126,1号线,南昌,青山湖区,115.866977,28.748956
孔目湖,BV10585802,KongMuHu,115.857961,28.732878,1号线,南昌,青山湖区,115.864659,28.738708
长江路,BV10274809,ChangJiang Lu,115.879619,28.717481,1号线,南昌,青山湖区,115.886253,28.723446
珠江路,BV10274810,ZhuJiang Lu,115.875913,28.707524,1号线,南昌,青山湖区,115.882585,28.713467
庐山南大道,BV10563759,LuShan Nan DaDao,115.865669,28.701409,1号线,南昌,青山湖区,115.872086,28.706868
绿茵路,BV10273008,LvYin Lu,115.858056,28.697587,1号线,南昌,青山湖区,115.864566,28.703212
卫东,BV10585803,WeiDong,115.848986,28.690856,1号线,南昌,青山湖区,115.855503,28.696596
地铁大厦,BV10274812,DiTie DaSha,115.852386,28.684076,1号线,南昌,红谷滩区,115.859243,28.691215
秋水广场,BV10274813,QiuShui GuangChang,115.859973,28.681095,1号线,南昌,红谷滩区,115.869172,28.688462
